NIVNOME,TERCODIGO,TERNOME,TERNOMEPADRAO,TERCAPITAL,TERAREA,NIVAMC
AMC 60-00,312470,Estrela do Indaiá,ESTRELA DO INDAIA,true,637.2,true
AMC 91-00,312470,Estrela do Indaiá,ESTRELA DO INDAIA,true,637.2,true
AMC 70-00,312470,Estrela do Indaiá,ESTRELA DO INDAIA,true,637.2,true
Municípios,3124708,Estrela do Indaiá,ESTRELA DO INDAIA,true,637.2,true
AMC 70-00,312480,Estrela do Sul,ESTRELA DO SUL,true,822.9,true
AMC 91-00,312480,Estrela do Sul,ESTRELA DO SUL,true,822.9,true
Municípios,3124807,Estrela do Sul,ESTRELA DO SUL,true,822.9,true
AMC 91-00,312490,Eugenópolis,EUGENOPOLIS,true,311.5,true
AMC 70-00,312490,Eugenópolis,EUGENOPOLIS,true,311.5,true
Municípios,3124906,Eugenópolis,EUGENOPOLIS,true,311.5,true
AMC 70-00,312500,Ewbank da Câmara,EWBANK DA CAMARA,true,104.1,true
AMC 91-00,312500,Ewbank da Câmara,EWBANK DA CAMARA,true,104.1,true
Municípios,3125002,Ewbank da Câmara,EWBANK DA CAMARA,true,104.1,true
AMC 60-00,312510,Extrema,EXTREMA,true,243.7,true
AMC 91-00,312510,Extrema,EXTREMA,true,243.7,true
AMC 70-00,312510,Extrema,EXTREMA,true,243.7,true
Municípios,3125101,Extrema,EXTREMA,true,243.7,true
AMC 60-00,312520,Fama,FAMA,true,87.9,true
AMC 70-00,312520,Fama,FAMA,true,87.9,true
AMC 91-00,312520,Fama,FAMA,true,87.9,true
Municípios,3125200,Fama,FAMA,true,87.9,true
AMC 60-00,312530,Faria Lemos,FARIA LEMOS,true,162.8,true
AMC 91-00,312530,Faria Lemos,FARIA LEMOS,true,162.8,true
AMC 70-00,312530,Faria Lemos,FARIA LEMOS,true,162.8,true
Municípios,3125309,Faria Lemos,FARIA LEMOS,true,162.8,true
AMC 70-00,312540,Felício dos Santos,FELICIO DOS SANTOS,true,360,true
AMC 91-00,312540,Felício dos Santos,FELICIO DOS SANTOS,true,360,true
Municípios,3125408,Felício dos Santos,FELICIO DOS SANTOS,true,360,true
AMC 91-00,312550,São Gonçalo do Rio Preto,SAO GONCALO DO RIO PRETO,true,314.2,true
AMC 70-00,312550,São Gonçalo do Rio Preto,SAO GONCALO DO RIO PRETO,true,314.2,true
Municípios,3125507,São Gonçalo do Rio Preto,SAO GONCALO DO RIO PRETO,true,314.2,true
AMC 70-00,312560,Felisburgo,FELISBURGO,true,596,true
AMC 91-00,312560,Felisburgo,FELISBURGO,true,596,true
Municípios,3125606,Felisburgo,FELISBURGO,true,596,true
AMC 60-00,312570,Felixlândia,FELIXLANDIA,true,1558.2,true
AMC 91-00,312570,Felixlândia,FELIXLANDIA,true,1558.2,true
AMC 70-00,312570,Felixlândia,FELIXLANDIA,true,1558.2,true
Municípios,3125705,Felixlândia,FELIXLANDIA,true,1558.2,true
AMC 70-00,312580,Fernandes Tourinho,FERNANDES TOURINHO,true,152.9,true
AMC 91-00,312580,Fernandes Tourinho,FERNANDES TOURINHO,true,152.9,true
Municípios,3125804,Fernandes Tourinho,FERNANDES TOURINHO,true,152.9,true
AMC 60-00,312590,Ferros,FERROS,true,1093.5,true
AMC 91-00,312590,Ferros,FERROS,true,1093.5,true
AMC 70-00,312590,Ferros,FERROS,true,1093.5,true
Municípios,3125903,Ferros,FERROS,true,1093.5,true
Municípios,3125952,Fervedouro,FERVEDOURO,true,358.3,true
AMC 70-00,312600,Florestal,FLORESTAL,true,194.9,true
AMC 91-00,312600,Florestal,FLORESTAL,true,194.9,true
Municípios,3126000,Florestal,FLORESTAL,true,194.9,true
Municípios,3126109,Formiga,FORMIGA,true,1503.8,true
AMC 91-00,312620,Formoso,FORMOSO,true,3833.4,true
AMC 70-00,312620,Formoso,FORMOSO,true,3833.4,true
Municípios,3126208,Formoso,FORMOSO,true,3833.4,true
AMC 70-00,312630,Fortaleza de Minas,FORTALEZA DE MINAS,true,220.7,true
AMC 91-00,312630,Fortaleza de Minas,FORTALEZA DE MINAS,true,220.7,true
Municípios,3126307,Fortaleza de Minas,FORTALEZA DE MINAS,true,220.7,true
AMC 91-00,312640,Fortuna de Minas,FORTUNA DE MINAS,true,198.7,true
AMC 70-00,312640,Fortuna de Minas,FORTUNA DE MINAS,true,198.7,true
Municípios,3126406,Fortuna de Minas,FORTUNA DE MINAS,true,198.7,true
Municípios,3126505,Francisco Badaró,FRANCISCO BADARO,true,472.5,true
AMC 70-00,312660,Francisco Dumont,FRANCISCO DUMONT,true,1558.4,true
AMC 91-00,312660,Francisco Dumont,FRANCISCO DUMONT,true,1558.4,true
Municípios,3126604,Francisco Dumont,FRANCISCO DUMONT,true,1558.4,true
AMC 91-00,312670,Francisco Sá,FRANCISCO SA,true,2758.8,true
AMC 70-00,312670,Francisco Sá,FRANCISCO SA,true,2758.8,true
Municípios,3126703,Francisco Sá,FRANCISCO SA,true,2758.8,true
Municípios,3126752,Franciscópolis,FRANCISCOPOLIS,true,706.5,true
AMC 70-00,312680,Frei Gaspar,FREI GASPAR,true,630.3,true
AMC 91-00,312680,Frei Gaspar,FREI GASPAR,true,630.3,true
Municípios,3126802,Frei Gaspar,FREI GASPAR,true,630.3,true
AMC 91-00,312690,Frei Inocêncio,FREI INOCENCIO,true,469.7,true
AMC 70-00,312690,Frei Inocêncio,FREI INOCENCIO,true,469.7,true
Municípios,3126901,Frei Inocêncio,FREI INOCENCIO,true,469.7,true
Municípios,3126950,Frei Lagonegro,FREI LAGONEGRO,true,169.8,true
AMC 70-00,312700,Fronteira,FRONTEIRA,true,199.9,true
AMC 91-00,312700,Fronteira,FRONTEIRA,true,199.9,true
Municípios,3127008,Fronteira,FRONTEIRA,true,199.9,true
AMC 91-00,312705,Fronteira dos Vales,FRONTEIRA DOS VALES,true,319.8,true
AMC 70-00,312705,Fronteira dos Vales,FRONTEIRA DOS VALES,true,319.8,true
Municípios,3127057,Fronteira dos Vales,FRONTEIRA DOS VALES,true,319.8,true
Municípios,3127073,Fruta de Leite,FRUTA DE LEITE,true,760.7,true
AMC 70-00,312710,Frutal,FRUTAL,true,2436.6,true
AMC 91-00,312710,Frutal,FRUTAL,true,2436.6,true
Municípios,3127107,Frutal,FRUTAL,true,2436.6,true
AMC 91-00,312720,Funilândia,FUNILANDIA,true,202.3,true
AMC 70-00,312720,Funilândia,FUNILANDIA,true,202.3,true
Municípios,3127206,Funilândia,FUNILANDIA,true,202.3,true
Municípios,3127305,Galiléia,GALILEIA,true,723.6,true
Municípios,3127339,Gameleiras,GAMELEIRAS,true,1739.6,true
Municípios,3127354,Glaucilândia,GLAUCILANDIA,true,146,true
Municípios,3127370,Goiabeira,GOIABEIRA,true,111.6,true
Municípios,3127388,Goianá,GOIANA,true,153.6,true
AMC 70-00,312740,Gonçalves,GONCALVES,true,189.7,true
AMC 91-00,312740,Gonçalves,GONCALVES,true,189.7,true
Municípios,3127404,Gonçalves,GONCALVES,true,189.7,true
AMC 91-00,312750,Gonzaga,GONZAGA,true,211.3,true
AMC 70-00,312750,Gonzaga,GONZAGA,true,211.3,true
Municípios,3127503,Gonzaga,GONZAGA,true,211.3,true
AMC 60-00,312760,Gouveia,GOUVEIA,true,877.7,true
AMC 70-00,312760,Gouveia,GOUVEIA,true,877.7,true
AMC 91-00,312760,Gouveia,GOUVEIA,true,877.7,true
Municípios,3127602,Gouveia,GOUVEIA,true,877.7,true
AMC 91-00,312770,Governador Valadares,GOVERNADOR VALADARES,true,2355.4,true
AMC 70-00,312770,Governador Valadares,GOVERNADOR VALADARES,true,2355.4,true
Municípios,3127701,Governador Valadares,GOVERNADOR VALADARES,true,2355.4,true
Municípios,3127800,Grão Mogol,GRAO MOGOL,true,3902.8,true
AMC 70-00,312790,Grupiara,GRUPIARA,true,193.1,true
AMC 91-00,312790,Grupiara,GRUPIARA,true,193.1,true
Municípios,3127909,Grupiara,GRUPIARA,true,193.1,true
AMC 91-00,312800,Guanhães,GUANHAES,true,1079.3,true
AMC 70-00,312800,Guanhães,GUANHAES,true,1079.3,true
Municípios,3128006,Guanhães,GUANHAES,true,1079.3,true
AMC 60-00,312810,Guapé,GUAPE,true,937.2,true
AMC 70-00,312810,Guapé,GUAPE,true,937.2,true
AMC 91-00,312810,Guapé,GUAPE,true,937.2,true
Municípios,3128105,Guapé,GUAPE,true,937.2,true
AMC 60-00,312820,Guaraciaba,GUARACIABA,true,349.5,true
AMC 91-00,312820,Guaraciaba,GUARACIABA,true,349.5,true
AMC 70-00,312820,Guaraciaba,GUARACIABA,true,349.5,true
Municípios,3128204,Guaraciaba,GUARACIABA,true,349.5,true
Municípios,3128253,Guaraciama,GUARACIAMA,true,393.5,true
AMC 60-00,312830,Guaranésia,GUARANESIA,true,294.8,true
AMC 70-00,312830,Guaranésia,GUARANESIA,true,294.8,true
AMC 91-00,312830,Guaranésia,GUARANESIA,true,294.8,true
Municípios,3128303,Guaranésia,GUARANESIA,true,294.8,true
AMC 60-00,312840,Guarani,GUARANI,true,265.5,true
AMC 20-00,312840,Guarani,GUARANI,true,265.5,true
AMC 40-00,312840,Guarani,GUARANI,true,265.5,true
AMC 91-00,312840,Guarani,GUARANI,true,265.5,true
AMC 70-00,312840,Guarani,GUARANI,true,265.5,true
Municípios,3128402,Guarani,GUARANI,true,265.5,true
AMC 70-00,312850,Guarará,GUARARA,true,88.8,true
AMC 91-00,312850,Guarará,GUARARA,true,88.8,true
Municípios,3128501,Guarará,GUARARA,true,88.8,true
AMC 91-00,312860,Guarda-Mor,GUARDA-MOR,true,2072.3,true
AMC 70-00,312860,Guarda-Mor,GUARDA-MOR,true,2072.3,true
Municípios,3128600,Guarda-Mor,GUARDA-MOR,true,2072.3,true
AMC 40-00,312870,Guaxupé,GUAXUPE,true,286.7,true
AMC 20-00,312870,Guaxupé,GUAXUPE,true,286.7,true
AMC 60-00,312870,Guaxupé,GUAXUPE,true,286.7,true
AMC 70-00,312870,Guaxupé,GUAXUPE,true,286.7,true
AMC 91-00,312870,Guaxupé,GUAXUPE,true,286.7,true
Municípios,3128709,Guaxupé,GUAXUPE,true,286.7,true
AMC 60-00,312880,Guidoval,GUIDOVAL,true,159.4,true
AMC 91-00,312880,Guidoval,GUIDOVAL,true,159.4,true
AMC 70-00,312880,Guidoval,GUIDOVAL,true,159.4,true
Municípios,3128808,Guidoval,GUIDOVAL,true,159.4,true
AMC 70-00,312890,Guimarânia,GUIMARANIA,true,372,true
AMC 91-00,312890,Guimarânia,GUIMARANIA,true,372,true
Municípios,3128907,Guimarânia,GUIMARANIA,true,372,true
AMC 60-00,312900,Guiricema,GUIRICEMA,true,295.2,true
AMC 40-00,312900,Guiricema,GUIRICEMA,true,295.2,true
AMC 91-00,312900,Guiricema,GUIRICEMA,true,295.2,true
AMC 70-00,312900,Guiricema,GUIRICEMA,true,295.2,true
Municípios,3129004,Guiricema,GUIRICEMA,true,295.2,true
AMC 70-00,312910,Gurinhatã,GURINHATA,true,1836.7,true
AMC 91-00,312910,Gurinhatã,GURINHATA,true,1836.7,true
Municípios,3129103,Gurinhatã,GURINHATA,true,1836.7,true
AMC 60-00,312920,Heliodora,HELIODORA,true,154.3,true
AMC 91-00,312920,Heliodora,HELIODORA,true,154.3,true
AMC 70-00,312920,Heliodora,HELIODORA,true,154.3,true
Municípios,3129202,Heliodora,HELIODORA,true,154.3,true
Municípios,3129301,Iapu,IAPU,true,338.4,true
AMC 70-00,312940,Ibertioga,IBERTIOGA,true,354.5,true
AMC 91-00,312940,Ibertioga,IBERTIOGA,true,354.5,true
Municípios,3129400,Ibertioga,IBERTIOGA,true,354.5,true
AMC 60-00,312950,Ibiá,IBIA,true,2704.6,true
AMC 91-00,312950,Ibiá,IBIA,true,2704.6,true
AMC 70-00,312950,Ibiá,IBIA,true,2704.6,true
Municípios,3129509,Ibiá,IBIA,true,2704.6,true
AMC 70-00,312960,Ibiaí,IBIAI,true,873.4,true
AMC 91-00,312960,Ibiaí,IBIAI,true,873.4,true
Municípios,3129608,Ibiaí,IBIAI,true,873.4,true
Municípios,3129657,Ibiracatu,IBIRACATU,true,360.5,true
AMC 60-00,312970,Ibiraci,IBIRACI,true,600.5,true
AMC 91-00,312970,Ibiraci,IBIRACI,true,600.5,true
AMC 70-00,312970,Ibiraci,IBIRACI,true,600.5,true
Municípios,3129707,Ibiraci,IBIRACI,true,600.5,true
Municípios,3129806,Ibirité,IBIRITE,true,73.3,true
AMC 70-00,312990,Ibitiúra de Minas,IBITIURA DE MINAS,true,68.6,true
AMC 91-00,312990,Ibitiúra de Minas,IBITIURA DE MINAS,true,68.6,true
Municípios,3129905,Ibitiúra de Minas,IBITIURA DE MINAS,true,68.6,true
AMC 91-00,313000,Ibituruna,IBITURUNA,true,159,true
AMC 70-00,313000,Ibituruna,IBITURUNA,true,159,true
Municípios,3130002,Ibituruna,IBITURUNA,true,159,true
Municípios,3130051,Icaraí de Minas,ICARAI DE MINAS,true,618.7,true
Municípios,3130101,Igarapé,IGARAPE,true,110.3,true
AMC 70-00,313020,Igaratinga,IGARATINGA,true,219.9,true
AMC 91-00,313020,Igaratinga,IGARATINGA,true,219.9,true
Municípios,3130200,Igaratinga,IGARATINGA,true,219.9,true
AMC 60-00,313030,Iguatama,IGUATAMA,true,629.6,true
AMC 91-00,313030,Iguatama,IGUATAMA,true,629.6,true
AMC 70-00,313030,Iguatama,IGUATAMA,true,629.6,true
Municípios,3130309,Iguatama,IGUATAMA,true,629.6,true
AMC 70-00,313040,Ijaci,IJACI,true,105.6,true
AMC 91-00,313040,Ijaci,IJACI,true,105.6,true
Municípios,3130408,Ijaci,IJACI,true,105.6,true
AMC 60-00,313050,Ilicínea,ILICINEA,true,383.1,true
AMC 91-00,313050,Ilicínea,ILICINEA,true,383.1,true
AMC 70-00,313050,Ilicínea,ILICINEA,true,383.1,true
Municípios,3130507,Ilicínea,ILICINEA,true,383.1,true
Municípios,3130556,Imbé de Minas,IMBE DE MINAS,true,195.5,true
AMC 70-00,313060,Inconfidentes,INCONFIDENTES,true,149.8,true
AMC 91-00,313060,Inconfidentes,INCONFIDENTES,true,149.8,true
Municípios,3130606,Inconfidentes,INCONFIDENTES,true,149.8,true
Municípios,3130655,Indaiabira,INDAIABIRA,true,1011.7,true
AMC 60-00,313070,Indianópolis,INDIANOPOLIS,true,831.5,true
AMC 40-00,313070,Indianópolis,INDIANOPOLIS,true,831.5,true
AMC 91-00,313070,Indianópolis,INDIANOPOLIS,true,831.5,true
AMC 70-00,313070,Indianópolis,INDIANOPOLIS,true,831.5,true
Municípios,3130705,Indianópolis,INDIANOPOLIS,true,831.5,true
AMC 70-00,313080,Ingaí,INGAI,true,305.8,true
AMC 91-00,313080,Ingaí,INGAI,true,305.8,true
Municípios,3130804,Ingaí,INGAI,true,305.8,true
Municípios,3130903,Inhapim,INHAPIM,true,850.3,true
AMC 91-00,313100,Inhaúma,INHAUMA,true,245.1,true
AMC 70-00,313100,Inhaúma,INHAUMA,true,245.1,true
Municípios,3131000,Inhaúma,INHAUMA,true,245.1,true
AMC 70-00,313110,Inimutaba,INIMUTABA,true,530.7,true
AMC 91-00,313110,Inimutaba,INIMUTABA,true,530.7,true
Municípios,3131109,Inimutaba,INIMUTABA,true,530.7,true
Municípios,3131158,Ipaba,IPABA,true,114.7,true
Municípios,3131208,Ipanema,IPANEMA,true,459.9,true
AMC 91-00,313130,Ipatinga,IPATINGA,true,166,true
AMC 70-00,313130,Ipatinga,IPATINGA,true,166,true
Municípios,3131307,Ipatinga,IPATINGA,true,166,true
AMC 70-00,313140,Ipiaçu,IPIACU,true,468.9,true
AMC 91-00,313140,Ipiaçu,IPIACU,true,468.9,true
Municípios,3131406,Ipiaçu,IPIACU,true,468.9,true
AMC 60-00,313150,Ipuiúna,IPUIUNA,true,299.6,true
AMC 91-00,313150,Ipuiúna,IPUIUNA,true,299.6,true
AMC 70-00,313150,Ipuiúna,IPUIUNA,true,299.6,true
Municípios,3131505,Ipuiúna,IPUIUNA,true,299.6,true
AMC 70-00,313160,Iraí de Minas,IRAI DE MINAS,true,358.7,true
AMC 91-00,313160,Iraí de Minas,IRAI DE MINAS,true,358.7,true
Municípios,3131604,Iraí de Minas,IRAI DE MINAS,true,358.7,true
AMC 60-00,313170,Itabira,ITABIRA,true,1260.3,true
AMC 91-00,313170,Itabira,ITABIRA,true,1260.3,true
AMC 70-00,313170,Itabira,ITABIRA,true,1260.3,true
Municípios,3131703,Itabira,ITABIRA,true,1260.3,true
AMC 70-00,313180,Itabirinha de Mantena,ITABIRINHA DE MANTENA,true,208.7,true
AMC 91-00,313180,Itabirinha de Mantena,ITABIRINHA DE MANTENA,true,208.7,true
Municípios,3131802,Itabirinha de Mantena,ITABIRINHA DE MANTENA,true,208.7,true
AMC 60-00,313190,Itabirito,ITABIRITO,true,546.6,true
AMC 40-00,313190,Itabirito,ITABIRITO,true,546.6,true
AMC 91-00,313190,Itabirito,ITABIRITO,true,546.6,true
AMC 70-00,313190,Itabirito,ITABIRITO,true,546.6,true
Municípios,3131901,Itabirito,ITABIRITO,true,546.6,true
AMC 70-00,313200,Itacambira,ITACAMBIRA,true,1795.7,true
AMC 91-00,313200,Itacambira,ITACAMBIRA,true,1795.7,true
Municípios,3132008,Itacambira,ITACAMBIRA,true,1795.7,true
Municípios,3132107,Itacarambi,ITACARAMBI,true,1256.6,true
AMC 60-00,313220,Itaguara,ITAGUARA,true,411.9,true
AMC 91-00,313220,Itaguara,ITAGUARA,true,411.9,true
AMC 70-00,313220,Itaguara,ITAGUARA,true,411.9,true
Municípios,3132206,Itaguara,ITAGUARA,true,411.9,true
Municípios,3132305,Itaipé,ITAIPE,true,482.5,true
AMC 70-00,313240,Itajubá,ITAJUBA,true,291.2,true
AMC 91-00,313240,Itajubá,ITAJUBA,true,291.2,true
Municípios,3132404,Itajubá,ITAJUBA,true,291.2,true
Municípios,3132503,Itamarandiba,ITAMARANDIBA,true,2745.1,true
AMC 91-00,313260,Itamarati de Minas,ITAMARATI DE MINAS,true,118.7,true
AMC 70-00,313260,Itamarati de Minas,ITAMARATI DE MINAS,true,118.7,true
Municípios,3132602,Itamarati de Minas,ITAMARATI DE MINAS,true,118.7,true
AMC 70-00,313270,Itambacuri,ITAMBACURI,true,1423.1,true
AMC 91-00,313270,Itambacuri,ITAMBACURI,true,1423.1,true
Municípios,3132701,Itambacuri,ITAMBACURI,true,1423.1,true
AMC 91-00,313280,Itambé do Mato Dentro,ITAMBE DO MATO DENTRO,true,382.2,true
AMC 70-00,313280,Itambé do Mato Dentro,ITAMBE DO MATO DENTRO,true,382.2,true
Municípios,3132800,Itambé do Mato Dentro,ITAMBE DO MATO DENTRO,true,382.2,true
AMC 60-00,313290,Itamogi,ITAMOGI,true,237.1,true
AMC 40-00,313290,Itamogi,ITAMOGI,true,237.1,true
AMC 70-00,313290,Itamogi,ITAMOGI,true,237.1,true
AMC 91-00,313290,Itamogi,ITAMOGI,true,237.1,true
Municípios,3132909,Itamogi,ITAMOGI,true,237.1,true
AMC 91-00,313300,Itamonte,ITAMONTE,true,431.7,true
AMC 70-00,313300,Itamonte,ITAMONTE,true,431.7,true
Municípios,3133006,Itamonte,ITAMONTE,true,431.7,true
AMC 60-00,313310,Itanhandu,ITANHANDU,true,144.3,true
AMC 40-00,313310,Itanhandu,ITANHANDU,true,144.3,true
AMC 70-00,313310,Itanhandu,ITANHANDU,true,144.3,true
AMC 91-00,313310,Itanhandu,ITANHANDU,true,144.3,true
Municípios,3133105,Itanhandu,ITANHANDU,true,144.3,true
Municípios,3133204,Itanhomi,ITANHOMI,true,488.5,true
AMC 91-00,313330,Itaobim,ITAOBIM,true,682.2,true
AMC 70-00,313330,Itaobim,ITAOBIM,true,682.2,true
Municípios,3133303,Itaobim,ITAOBIM,true,682.2,true
AMC 60-00,313340,Itapagipe,ITAPAGIPE,true,1800.8,true
AMC 70-00,313340,Itapagipe,ITAPAGIPE,true,1800.8,true
AMC 91-00,313340,Itapagipe,ITAPAGIPE,true,1800.8,true
Municípios,3133402,Itapagipe,ITAPAGIPE,true,1800.8,true
AMC 91-00,313350,Itapecerica,ITAPECERICA,true,1045,true
AMC 70-00,313350,Itapecerica,ITAPECERICA,true,1045,true
Municípios,3133501,Itapecerica,ITAPECERICA,true,1045,true
AMC 70-00,313360,Itapeva,ITAPEVA,true,178.4,true
AMC 91-00,313360,Itapeva,ITAPEVA,true,178.4,true
Municípios,3133600,Itapeva,ITAPEVA,true,178.4,true
AMC 91-00,313370,Itatiaiuçu,ITATIAIUCU,true,295.9,true
AMC 70-00,313370,Itatiaiuçu,ITATIAIUCU,true,295.9,true
Municípios,3133709,Itatiaiuçu,ITATIAIUCU,true,295.9,true
AMC 91-00,313375,Itaú de Minas,ITAU DE MINAS,true,153.3,true
Municípios,3133758,Itaú de Minas,ITAU DE MINAS,true,153.3,true
AMC 91-00,313380,Itaúna,ITAUNA,true,497.3,true
AMC 70-00,313380,Itaúna,ITAUNA,true,497.3,true
Municípios,3133808,Itaúna,ITAUNA,true,497.3,true
AMC 70-00,313390,Itaverava,ITAVERAVA,true,283.6,true
AMC 91-00,313390,Itaverava,ITAVERAVA,true,283.6,true
Municípios,3133907,Itaverava,ITAVERAVA,true,283.6,true
Municípios,3134004,Itinga,ITINGA,true,1649.5,true
AMC 60-00,313410,Itueta,ITUETA,true,456.5,true
AMC 91-00,313410,Itueta,ITUETA,true,456.5,true
AMC 70-00,313410,Itueta,ITUETA,true,456.5,true
Municípios,3134103,Itueta,ITUETA,true,456.5,true
AMC 70-00,313420,Ituiutaba,ITUIUTABA,true,2595.2,true
AMC 91-00,313420,Ituiutaba,ITUIUTABA,true,2595.2,true
Municípios,3134202,Ituiutaba,ITUIUTABA,true,2595.2,true
AMC 91-00,313430,Itumirim,ITUMIRIM,true,242.5,true
AMC 70-00,313430,Itumirim,ITUMIRIM,true,242.5,true
Municípios,3134301,Itumirim,ITUMIRIM,true,242.5,true
Municípios,3134400,Iturama,ITURAMA,true,1405.4,true
AMC 60-00,313450,Itutinga,ITUTINGA,true,366.2,true
AMC 70-00,313450,Itutinga,ITUTINGA,true,366.2,true
AMC 91-00,313450,Itutinga,ITUTINGA,true,366.2,true
Municípios,3134509,Itutinga,ITUTINGA,true,366.2,true
AMC 91-00,313460,Jaboticatubas,JABOTICATUBAS,true,1117.1,true
AMC 70-00,313460,Jaboticatubas,JABOTICATUBAS,true,1117.1,true
Municípios,3134608,Jaboticatubas,JABOTICATUBAS,true,1117.1,true
AMC 70-00,313470,Jacinto,JACINTO,true,1395.3,true
AMC 91-00,313470,Jacinto,JACINTO,true,1395.3,true
Municípios,3134707,Jacinto,JACINTO,true,1395.3,true
AMC 91-00,313480,Jacuí,JACUI,true,411.8,true
AMC 70-00,313480,Jacuí,JACUI,true,411.8,true
Municípios,3134806,Jacuí,JACUI,true,411.8,true
AMC 70-00,313490,Jacutinga,JACUTINGA,true,348.2,true
AMC 91-00,313490,Jacutinga,JACUTINGA,true,348.2,true
Municípios,3134905,Jacutinga,JACUTINGA,true,348.2,true
AMC 60-00,313500,Jaguaraçu,JAGUARACU,true,167,true
AMC 91-00,313500,Jaguaraçu,JAGUARACU,true,167,true
AMC 70-00,313500,Jaguaraçu,JAGUARACU,true,167,true
Municípios,3135001,Jaguaraçu,JAGUARACU,true,167,true
Municípios,3135050,Jaíba,JAIBA,true,2733,true
Municípios,3135076,Jampruca,JAMPRUCA,true,522.6,true
Municípios,3135100,Janaúba,JANAUBA,true,2196.5,true
Municípios,3135209,Januária,JANUARIA,true,7325.3,true
AMC 70-00,313530,Japaraíba,JAPARAIBA,true,172.6,true
AMC 91-00,313530,Japaraíba,JAPARAIBA,true,172.6,true
Municípios,3135308,Japaraíba,JAPARAIBA,true,172.6,true
Municípios,3135357,Japonvar,JAPONVAR,true,375.9,true
AMC 60-00,313540,Jeceaba,JECEABA,true,236.3,true
AMC 91-00,313540,Jeceaba,JECEABA,true,236.3,true
AMC 70-00,313540,Jeceaba,JECEABA,true,236.3,true
Municípios,3135407,Jeceaba,JECEABA,true,236.3,true
Municípios,3135456,Jenipapo de Minas,JENIPAPO DE MINAS,true,285.6,true
AMC 60-00,313550,Jequeri,JEQUERI,true,549.4,true
AMC 40-00,313550,Jequeri,JEQUERI,true,549.4,true
AMC 20-00,313550,Jequeri,JEQUERI,true,549.4,true
AMC 70-00,313550,Jequeri,JEQUERI,true,549.4,true
AMC 91-00,313550,Jequeri,JEQUERI,true,549.4,true
Municípios,3135506,Jequeri,JEQUERI,true,549.4,true
AMC 91-00,313560,Jequitaí,JEQUITAI,true,1272.5,true
AMC 70-00,313560,Jequitaí,JEQUITAI,true,1272.5,true
Municípios,3135605,Jequitaí,JEQUITAI,true,1272.5,true
AMC 70-00,313570,Jequitibá,JEQUITIBA,true,447.4,true
AMC 91-00,313570,Jequitibá,JEQUITIBA,true,447.4,true
Municípios,3135704,Jequitibá,JEQUITIBA,true,447.4,true
AMC 60-00,313580,Jequitinhonha,JEQUITINHONHA,true,3529.6,true
AMC 91-00,313580,Jequitinhonha,JEQUITINHONHA,true,3529.6,true
AMC 70-00,313580,Jequitinhonha,JEQUITINHONHA,true,3529.6,true
Municípios,3135803,Jequitinhonha,JEQUITINHONHA,true,3529.6,true
AMC 60-00,313590,Jesuânia,JESUANIA,true,153.7,true
AMC 70-00,313590,Jesuânia,JESUANIA,true,153.7,true
AMC 91-00,313590,Jesuânia,JESUANIA,true,153.7,true
Municípios,3135902,Jesuânia,JESUANIA,true,153.7,true
Municípios,3136009,Joaíma,JOAIMA,true,1672.9,true
AMC 60-00,313610,Joanésia,JOANESIA,true,234,true
AMC 91-00,313610,Joanésia,JOANESIA,true,234,true
AMC 70-00,313610,Joanésia,JOANESIA,true,234,true
